Name,Email,Financial Status,Paid at,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku,Billing Name,Billing City,Billing Province,Billing Zip,Billing Country,Shipping Name,Shipping City,Shipping Province,Shipping Zip,Shipping Country
#JC2372,russell.harper@gmail.com,paid,2025-03-26T19:24:40-06:00,USD,59.99,5.99,3.5,63.48,WELCOME10,6.0,1,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Russell Harper,Castilloport,NJ,64192,US,Russell Harper,Castilloport,NJ,64192,US
#JC2372,russell.harper@gmail.com,paid,2025-03-26T19:24:40-06:00,USD,19.99,7.99,1.09,27.07,WELCOME10,2.0,1,Travel Mug,19.99,travel-mug,Russell Harper,Castilloport,NJ,64192,US,Russell Harper,Castilloport,NJ,64192,US
#JC2372,russell.harper@gmail.com,paid,2025-03-26T19:24:40-06:00,USD,34.99,0.0,3.05,34.54,WELCOME10,3.5,1,Cold Brew Kit,34.99,cold-brew-kit,Russell Harper,Castilloport,NJ,64192,US,Russell Harper,Castilloport,NJ,64192,US
#JC2373,christopher.patterson@hotmail.com,paid,2025-03-08T14:23:15-05:00,USD,26.99,9.99,2.23,39.21,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Christopher Patterson,Lake William,UT,33199,US,Christopher Patterson,Lake William,UT,33199,US
#JC2374,juan.wilson@yahoo.com,paid,2025-06-05T09:15:24-07:00,USD,53.98,9.99,4.11,59.98,SUMMER15,8.1,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Juan Wilson,Lake Lori,LA,26507,US,Juan Wilson,Lake Lori,LA,26507,US
#JC2374,juan.wilson@yahoo.com,paid,2025-06-05T09:15:24-07:00,USD,119.98,7.99,8.57,118.54,SUMMER15,18.0,2,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Juan Wilson,Lake Lori,LA,26507,US,Juan Wilson,Lake Lori,LA,26507,US
#JC2375,thomas.patton@gmail.com,paid,2025-12-28T12:52:44-07:00,USD,24.99,9.99,1.56,36.54,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Thomas Patton,East Victoria,CT,77990,US,Thomas Patton,East Victoria,CT,77990,US
#JC2376,cristina.hernandez@gmail.com,paid,2025-05-31T22:25:26-06:00,USD,49.98,9.99,3.21,63.18,,0.0,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Cristina Hernandez,South Benjamin,PA,25690,US,Cristina Hernandez,South Benjamin,PA,25690,US
#JC2377,sarah.simmons@hotmail.com,paid,2025-01-12T18:19:36-08:00,USD,34.99,5.99,1.53,33.76,HOLIDAY25,8.75,1,Cold Brew Kit,34.99,cold-brew-kit,Sarah Simmons,North Michelle,OK,50354,US,Sarah Simmons,North Michelle,OK,50354,US
#JC2377,sarah.simmons@hotmail.com,paid,2025-01-12T18:19:36-08:00,USD,24.99,5.99,0.95,25.68,HOLIDAY25,6.25,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Sarah Simmons,North Michelle,OK,50354,US,Sarah Simmons,North Michelle,OK,50354,US
#JC2378,richard.torres@hotmail.com,paid,2025-06-03T14:59:36-08:00,USD,26.99,5.99,2.14,35.12,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Richard Torres,East Matthew,CT,63310,US,Richard Torres,East Matthew,CT,63310,US
#JC2379,bryan.simmons@gmail.com,paid,2025-10-26T23:35:15-06:00,USD,19.99,5.99,1.37,27.35,,0.0,1,Travel Mug,19.99,travel-mug,Bryan Simmons,Danielstad,MO,37274,US,Bryan Simmons,Danielstad,MO,37274,US
#JC2379,bryan.simmons@gmail.com,paid,2025-10-26T23:35:15-06:00,USD,119.98,0.0,7.81,127.79,,0.0,2,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Bryan Simmons,Danielstad,MO,37274,US,Bryan Simmons,Danielstad,MO,37274,US
#JC2380,sherry.dawson@gmail.com,paid,2025-04-17T05:03:33-07:00,USD,80.97,0.0,4.67,85.64,,0.0,3,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Sherry Dawson,Pattyburgh,OR,05860,US,Sherry Dawson,Pattyburgh,OR,05860,US
#JC2381,aaron.guerrero@yahoo.com,paid,2025-02-01T00:00:57-05:00,USD,53.98,0.0,5.28,59.26,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Aaron Guerrero,West Thomas,TX,79999,US,Aaron Guerrero,West Thomas,TX,79999,US
#JC2381,aaron.guerrero@yahoo.com,paid,2025-02-01T00:00:57-05:00,USD,26.99,5.99,2.5,35.48,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Aaron Guerrero,West Thomas,TX,79999,US,Aaron Guerrero,West Thomas,TX,79999,US
#JC2382,craig.lopez@yahoo.com,paid,2025-11-24T18:04:13-07:00,USD,53.98,9.99,3.06,67.03,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Craig Lopez,Matthewville,OH,13200,US,Craig Lopez,Matthewville,OH,13200,US
#JC2383,elizabeth.vega@gmail.com,paid,2025-08-18T13:41:20-08:00,USD,134.97,5.99,7.13,148.09,,0.0,3,Starter Kit,44.99,starter-kit,Elizabeth Vega,Michaelstad,AL,97878,US,Elizabeth Vega,Michaelstad,AL,97878,US
#JC2383,elizabeth.vega@gmail.com,paid,2025-08-18T13:41:20-08:00,USD,24.99,7.99,2.29,35.27,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Elizabeth Vega,Michaelstad,AL,97878,US,Elizabeth Vega,Michaelstad,AL,97878,US
#JC2384,kimberly.rice@yahoo.com,paid,2025-01-30T15:27:27-05:00,USD,53.98,0.0,3.12,40.91,FLASH30,16.19,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Kimberly Rice,Lake Joshua,NC,77089,US,Kimberly Rice,Lake Joshua,NC,77089,US
#JC2385,patrick.eaton@gmail.com,paid,2025-11-13T17:08:56-05:00,USD,26.99,9.99,1.48,30.36,FLASH30,8.1,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Patrick Eaton,North Brendaborough,MN,25788,US,Patrick Eaton,North Brendaborough,MN,25788,US
#JC2386,janet.schaefer@gmail.com,paid,2025-12-05T20:58:46-07:00,USD,125.98,7.99,7.72,141.69,,0.0,2,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Janet Schaefer,Kevinfort,CA,26977,US,Janet Schaefer,Kevinfort,CA,26977,US
#JC2387,amanda.hernandez@gmail.com,paid,2025-01-07T15:42:39-07:00,USD,26.99,7.99,1.43,36.41,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Amanda Hernandez,South Andrea,NY,33600,US,Amanda Hernandez,South Andrea,NY,33600,US
#JC2388,patricia.malone@hotmail.com,paid,2025-06-25T18:48:42-06:00,USD,19.99,9.99,1.19,31.17,,0.0,1,Travel Mug,19.99,travel-mug,Patricia Malone,Patriciamouth,PA,83058,US,Patricia Malone,Patriciamouth,PA,83058,US
#JC2388,patricia.malone@hotmail.com,paid,2025-06-25T18:48:42-06:00,USD,27.99,5.99,1.82,35.8,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Patricia Malone,Patriciamouth,PA,83058,US,Patricia Malone,Patriciamouth,PA,83058,US
#JC2389,jennifer.bartlett@gmail.com,paid,2025-03-10T09:17:54-08:00,USD,80.97,9.99,7.55,98.51,,0.0,3,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Jennifer Bartlett,Barneshaven,WI,03368,US,Jennifer Bartlett,Barneshaven,WI,03368,US
#JC2390,gary.hill@gmail.com,paid,2025-10-11T02:59:56-05:00,USD,24.99,0.0,2.47,27.46,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Gary Hill,Brandonshire,TN,08469,US,Gary Hill,Brandonshire,TN,08469,US
#JC2391,laura.benson@hotmail.com,paid,2025-10-28T11:05:30-06:00,USD,26.99,0.0,2.1,29.09,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Laura Benson,Simpsonside,IL,67804,US,Laura Benson,Simpsonside,IL,67804,US
#JC2391,laura.benson@hotmail.com,paid,2025-10-28T11:05:30-06:00,USD,24.99,0.0,1.68,26.67,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Laura Benson,Simpsonside,IL,67804,US,Laura Benson,Simpsonside,IL,67804,US
#JC2392,teresa.martin@hotmail.com,paid,2025-08-03T23:47:51-05:00,USD,26.99,0.0,2.59,29.58,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Teresa Martin,Hartfurt,OR,53041,US,Teresa Martin,Hartfurt,OR,53041,US
#JC2393,,paid,2025-01-16T15:00:03-07:00,USD,62.99,0.0,6.28,69.27,,0.0,1,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Catherine Clark,New Jeffery,GA,91821,US,Catherine Clark,New Jeffery,GA,91821,US
#JC2393,,paid,2025-01-16T15:00:03-07:00,USD,27.99,5.99,1.65,35.63,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Catherine Clark,New Jeffery,GA,91821,US,Catherine Clark,New Jeffery,GA,91821,US
#JC2394,alan.mcfarland@hotmail.com,paid,2025-11-01T21:13:37-08:00,USD,27.99,9.99,2.36,40.34,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Alan Mcfarland,Gordonhaven,IL,34426,US,Alan Mcfarland,Gordonhaven,IL,34426,US
#JC2394,alan.mcfarland@hotmail.com,paid,2025-11-01T21:13:37-08:00,USD,24.99,0.0,2.07,27.06,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Alan Mcfarland,Gordonhaven,IL,34426,US,Alan Mcfarland,Gordonhaven,IL,34426,US
#JC2395,kevin.robinson@hotmail.com,paid,2025-08-01T04:25:20-06:00,USD,34.99,5.99,3.01,43.99,,0.0,1,Cold Brew Kit,34.99,cold-brew-kit,Kevin Robinson,Andreaburgh,NJ,29851,US,Kevin Robinson,Andreaburgh,NJ,29851,US
#JC2396,brandon.allen@gmail.com,paid,2025-05-14T04:12:03-06:00,USD,19.99,9.99,1.49,31.47,,0.0,1,Travel Mug,19.99,travel-mug,Brandon Allen,West Sara,MA,35947,US,Brandon Allen,West Sara,MA,35947,US
#JC2397,morgan.williams@gmail.com,paid,2025-07-31T19:35:30-05:00,USD,27.99,7.99,2.61,38.59,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Morgan Williams,New Darren,TX,85520,US,Morgan Williams,New Darren,TX,85520,US
#JC2397,morgan.williams@gmail.com,paid,2025-07-31T19:35:30-05:00,USD,26.99,5.99,2.27,35.25,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Morgan Williams,New Darren,TX,85520,US,Morgan Williams,New Darren,TX,85520,US
#JC2397,morgan.williams@gmail.com,paid,2025-07-31T19:35:30-05:00,USD,53.98,9.99,3.72,67.69,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Morgan Williams,New Darren,TX,85520,US,Morgan Williams,New Darren,TX,85520,US
#JC2398,michael.jacobs@yahoo.com,paid,2025-02-18T08:35:21-05:00,USD,54.99,9.99,3.46,51.94,FLASH30,16.5,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Michael Jacobs,Christopherside,KY,35109,US,Michael Jacobs,Christopherside,KY,35109,US
#JC2399,jennifer.ortiz@hotmail.com,paid,2025-09-06T04:01:20-06:00,USD,26.99,0.0,2.52,29.51,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Jennifer Ortiz,Markton,TN,82546,US,Jennifer Ortiz,Markton,TN,82546,US
#JC2399,jennifer.ortiz@hotmail.com,paid,2025-09-06T04:01:20-06:00,USD,44.99,5.99,4.31,55.29,,0.0,1,Starter Kit,44.99,starter-kit,Jennifer Ortiz,Markton,TN,82546,US,Jennifer Ortiz,Markton,TN,82546,US
#JC2400,lisa.holloway@gmail.com,paid,2025-12-03T14:48:04-07:00,USD,53.98,9.99,5.39,69.36,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Lisa Holloway,Gregorytown,FL,70937,US,Lisa Holloway,Gregorytown,FL,70937,US
#JC2400,lisa.holloway@gmail.com,paid,2025-12-03T14:48:04-07:00,USD,27.99,9.99,1.65,39.63,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Lisa Holloway,Gregorytown,FL,70937,US,Lisa Holloway,Gregorytown,FL,70937,US
#JC2401,diane.parrish@hotmail.com,paid,2025-05-25T18:24:59-05:00,USD,59.99,9.99,5.44,75.42,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Diane Parrish,Lake Juliefurt,CA,86199,US,Diane Parrish,Lake Juliefurt,CA,86199,US
#JC2402,jonathan.sims@hotmail.com,paid,2025-12-01T06:58:24-08:00,USD,59.99,0.0,3.39,63.38,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Jonathan Sims,Port Scott,UT,43002,US,Jonathan Sims,Port Scott,UT,43002,US
#JC2402,jonathan.sims@hotmail.com,paid,2025-12-01T06:58:24-08:00,USD,24.99,0.0,2.06,27.05,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Jonathan Sims,Port Scott,UT,43002,US,Jonathan Sims,Port Scott,UT,43002,US
#JC2403,,paid,2025-06-27T00:39:34-05:00,USD,53.98,0.0,3.09,57.07,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Joseph Perkins,South Jesse,OH,95696,US,Joseph Perkins,South Jesse,OH,95696,US
#JC2404,ryan.hernandez@yahoo.com,paid,2025-02-20T08:21:10-06:00,USD,26.99,5.99,2.66,35.64,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Ryan Hernandez,South Hunterburgh,MA,23584,US,Ryan Hernandez,South Hunterburgh,MA,23584,US
#JC2404,ryan.hernandez@yahoo.com,paid,2025-02-20T08:21:10-06:00,USD,59.99,9.99,3.13,73.11,,0.0,1,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Ryan Hernandez,South Hunterburgh,MA,23584,US,Ryan Hernandez,South Hunterburgh,MA,23584,US
#JC2405,jacob.henry@hotmail.com,paid,2025-11-15T11:58:52-08:00,USD,62.99,7.99,4.05,75.03,,0.0,1,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Jacob Henry,Lake Julian,MN,41154,US,Jacob Henry,Lake Julian,MN,41154,US
#JC2406,frank.thompson@yahoo.com,paid,2025-08-20T09:44:18-07:00,USD,24.99,7.99,2.04,35.02,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Frank Thompson,North Douglas,FL,56389,US,Frank Thompson,North Douglas,FL,56389,US
#JC2407,john.stout@yahoo.com,paid,2025-07-10T09:48:21-08:00,USD,26.99,9.99,1.58,34.51,SUMMER15,4.05,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,John Stout,Lake Alisontown,IL,79575,US,John Stout,Lake Alisontown,IL,79575,US
#JC2407,john.stout@yahoo.com,paid,2025-07-10T09:48:21-08:00,USD,59.99,9.99,2.81,63.79,SUMMER15,9.0,1,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,John Stout,Lake Alisontown,IL,79575,US,John Stout,Lake Alisontown,IL,79575,US
#JC2408,cory.cruz@gmail.com,paid,2025-06-05T09:34:27-05:00,USD,26.99,5.99,1.61,34.59,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Cory Cruz,Port Mariaton,MI,17825,US,Cory Cruz,Port Mariaton,MI,17825,US
#JC2409,john.miller@gmail.com,paid,2025-11-03T11:32:23-05:00,USD,24.99,0.0,1.64,26.63,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,John Miller,Port Tammyville,OH,71590,US,John Miller,Port Tammyville,OH,71590,US
#JC2409,john.miller@gmail.com,paid,2025-11-03T11:32:23-05:00,USD,26.99,9.99,2.12,39.1,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,John Miller,Port Tammyville,OH,71590,US,John Miller,Port Tammyville,OH,71590,US
#JC2410,jill.morgan@hotmail.com,paid,2025-05-06T08:19:04-06:00,USD,53.98,7.99,2.78,56.65,SUMMER15,8.1,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Jill Morgan,East Donaldshire,NJ,58739,US,Jill Morgan,East Donaldshire,NJ,58739,US
#JC2411,lisa.parker@yahoo.com,paid,2025-09-11T22:58:29-05:00,USD,44.99,9.99,3.09,44.57,FLASH30,13.5,1,Starter Kit,44.99,starter-kit,Lisa Parker,East Brian,MA,91208,US,Lisa Parker,East Brian,MA,91208,US
#JC2412,joseph.stephens@gmail.com,paid,2025-12-28T22:25:37-06:00,USD,59.99,9.99,4.19,74.17,,0.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Joseph Stephens,North Amyville,WA,67549,US,Joseph Stephens,North Amyville,WA,67549,US
#JC2412,joseph.stephens@gmail.com,paid,2025-12-28T22:25:37-06:00,USD,164.97,7.99,13.91,186.87,,0.0,3,Original Concentrate 18oz,54.99,original-concentrate-18oz,Joseph Stephens,North Amyville,WA,67549,US,Joseph Stephens,North Amyville,WA,67549,US
#JC2413,olivia.perry@gmail.com,paid,2025-01-06T07:47:44-08:00,USD,59.99,7.99,3.87,65.85,WELCOME10,6.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Olivia Perry,North Jeremy,KY,51013,US,Olivia Perry,North Jeremy,KY,51013,US
#JC2413,olivia.perry@gmail.com,paid,2025-01-06T07:47:44-08:00,USD,26.99,5.99,2.25,32.53,WELCOME10,2.7,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Olivia Perry,North Jeremy,KY,51013,US,Olivia Perry,North Jeremy,KY,51013,US
#JC2414,dylan.rios@gmail.com,paid,2025-02-23T19:44:30-06:00,USD,49.99,5.99,3.3,59.28,,0.0,1,Variety Pack,49.99,variety-pack,Dylan Rios,Mcdanielville,PA,64964,US,Dylan Rios,Mcdanielville,PA,64964,US
#JC2415,gavin.rodriguez@gmail.com,paid,2025-10-27T12:59:51-08:00,USD,54.99,5.99,2.86,55.59,SUMMER15,8.25,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Gavin Rodriguez,Michaelmouth,OK,16013,US,Gavin Rodriguez,Michaelmouth,OK,16013,US
#JC2416,michael.middleton@gmail.com,voided,,USD,24.99,5.99,1.53,32.51,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Michael Middleton,New Edwardchester,IL,70032,US,Michael Middleton,New Edwardchester,IL,70032,US
#JC2417,matthew.white@yahoo.com,voided,,USD,26.99,7.99,2.46,37.44,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Matthew White,Lake Gloria,TN,82389,US,Matthew White,Lake Gloria,TN,82389,US
#JC2417,matthew.white@yahoo.com,voided,,USD,119.98,7.99,11.05,139.02,,0.0,2,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Matthew White,Lake Gloria,TN,82389,US,Matthew White,Lake Gloria,TN,82389,US
#JC2418,lisa.bailey@gmail.com,paid,2025-10-05T12:03:58-08:00,USD,26.99,9.99,2.41,39.39,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Lisa Bailey,Sabrinastad,MD,35287,US,Lisa Bailey,Sabrinastad,MD,35287,US
#JC2418,lisa.bailey@gmail.com,paid,2025-10-05T12:03:58-08:00,USD,164.97,5.99,13.81,184.77,,0.0,3,Original Concentrate 18oz,54.99,original-concentrate-18oz,Lisa Bailey,Sabrinastad,MD,35287,US,Lisa Bailey,Sabrinastad,MD,35287,US
#JC2419,lisa.dawson@gmail.com,paid,2025-03-25T13:40:46-06:00,USD,53.98,0.0,4.75,53.33,WELCOME10,5.4,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Lisa Dawson,Port Sarahberg,TN,86465,US,Lisa Dawson,Port Sarahberg,TN,86465,US
#JC2420,,paid,2025-06-10T23:30:01-08:00,USD,26.99,7.99,1.53,36.51,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Dwayne Hernandez,Briggsville,MO,76240,US,Dwayne Hernandez,Briggsville,MO,76240,US
#JC2421,ronald.acosta@gmail.com,paid,2025-04-24T01:40:30-07:00,USD,53.98,5.99,3.85,63.82,,0.0,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Ronald Acosta,West Wandaburgh,PA,50966,US,Ronald Acosta,West Wandaburgh,PA,50966,US
#JC2421,ronald.acosta@gmail.com,paid,2025-04-24T01:40:30-07:00,USD,59.99,7.99,4.71,72.69,,0.0,1,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Ronald Acosta,West Wandaburgh,PA,50966,US,Ronald Acosta,West Wandaburgh,PA,50966,US
#JC2422,michael.snyder@yahoo.com,paid,2025-01-30T13:53:10-05:00,USD,109.98,9.99,10.36,130.33,,0.0,2,Original Concentrate 18oz,54.99,original-concentrate-18oz,Michael Snyder,Guzmanmouth,GA,18617,US,Michael Snyder,Guzmanmouth,GA,18617,US
#JC2422,michael.snyder@yahoo.com,paid,2025-01-30T13:53:10-05:00,USD,53.98,9.99,4.66,68.63,,0.0,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Michael Snyder,Guzmanmouth,GA,18617,US,Michael Snyder,Guzmanmouth,GA,18617,US
#JC2423,leah.valdez@gmail.com,paid,2025-04-15T08:20:38-08:00,USD,44.99,9.99,3.93,58.91,,0.0,1,Starter Kit,44.99,starter-kit,Leah Valdez,Barnesfort,OH,71115,US,Leah Valdez,Barnesfort,OH,71115,US
#JC2424,amanda.patel@gmail.com,paid,2025-11-23T08:53:38-05:00,USD,26.99,7.99,2.16,37.14,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Amanda Patel,Millerchester,UT,69568,US,Amanda Patel,Millerchester,UT,69568,US
#JC2424,amanda.patel@gmail.com,paid,2025-11-23T08:53:38-05:00,USD,53.98,5.99,3.08,63.05,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Amanda Patel,Millerchester,UT,69568,US,Amanda Patel,Millerchester,UT,69568,US
#JC2425,becky.steele@hotmail.com,paid,2025-06-28T13:18:13-06:00,USD,53.98,0.0,3.14,40.93,FLASH30,16.19,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Becky Steele,Lake Christopher,GA,47910,US,Becky Steele,Lake Christopher,GA,47910,US
#JC2425,becky.steele@hotmail.com,paid,2025-06-28T13:18:13-06:00,USD,119.98,7.99,6.79,98.77,FLASH30,35.99,2,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Becky Steele,Lake Christopher,GA,47910,US,Becky Steele,Lake Christopher,GA,47910,US
#JC2425,becky.steele@hotmail.com,paid,2025-06-28T13:18:13-06:00,USD,24.99,7.99,1.07,26.55,FLASH30,7.5,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Becky Steele,Lake Christopher,GA,47910,US,Becky Steele,Lake Christopher,GA,47910,US
#JC2426,aaron.mcknight@gmail.com,paid,2025-01-23T02:11:43-08:00,USD,39.98,9.99,2.6,52.57,,0.0,2,Travel Mug,19.99,travel-mug,Aaron Mcknight,Angelaberg,SC,14939,US,Aaron Mcknight,Angelaberg,SC,14939,US
#JC2426,aaron.mcknight@gmail.com,paid,2025-01-23T02:11:43-08:00,USD,49.98,5.99,3.35,59.32,,0.0,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Aaron Mcknight,Angelaberg,SC,14939,US,Aaron Mcknight,Angelaberg,SC,14939,US
#JC2426,aaron.mcknight@gmail.com,paid,2025-01-23T02:11:43-08:00,USD,109.98,9.99,5.85,125.82,,0.0,2,Original Concentrate 18oz,54.99,original-concentrate-18oz,Aaron Mcknight,Angelaberg,SC,14939,US,Aaron Mcknight,Angelaberg,SC,14939,US
#JC2427,brian.bailey@gmail.com,paid,2025-07-17T16:09:58-06:00,USD,26.99,9.99,2.05,39.03,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Brian Bailey,Stevenside,IN,55692,US,Brian Bailey,Stevenside,IN,55692,US
#JC2427,brian.bailey@gmail.com,paid,2025-07-17T16:09:58-06:00,USD,24.99,0.0,2.48,27.47,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Brian Bailey,Stevenside,IN,55692,US,Brian Bailey,Stevenside,IN,55692,US
#JC2428,john.carey@gmail.com,paid,2025-03-24T08:36:41-07:00,USD,26.99,7.99,2.05,37.03,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,John Carey,North Suzanne,MA,92770,US,John Carey,North Suzanne,MA,92770,US
#JC2428,john.carey@gmail.com,paid,2025-03-24T08:36:41-07:00,USD,59.99,7.99,4.7,72.68,,0.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,John Carey,North Suzanne,MA,92770,US,John Carey,North Suzanne,MA,92770,US
#JC2429,douglas.quinn@hotmail.com,paid,2025-11-07T21:34:15-05:00,USD,109.98,9.99,5.96,125.93,,0.0,2,Original Concentrate 18oz,54.99,original-concentrate-18oz,Douglas Quinn,Watsonville,OK,87368,US,Douglas Quinn,Watsonville,OK,87368,US
#JC2429,douglas.quinn@hotmail.com,paid,2025-11-07T21:34:15-05:00,USD,59.99,0.0,3.29,63.28,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Douglas Quinn,Watsonville,OK,87368,US,Douglas Quinn,Watsonville,OK,87368,US
#JC2429,douglas.quinn@hotmail.com,paid,2025-11-07T21:34:15-05:00,USD,24.99,7.99,2.16,35.14,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Douglas Quinn,Watsonville,OK,87368,US,Douglas Quinn,Watsonville,OK,87368,US
#JC2430,bonnie.woods@hotmail.com,paid,2025-09-14T08:21:31-08:00,USD,34.99,7.99,1.76,44.74,,0.0,1,Cold Brew Kit,34.99,cold-brew-kit,Bonnie Woods,North Dylan,LA,19018,US,Bonnie Woods,North Dylan,LA,19018,US
#JC2430,bonnie.woods@hotmail.com,paid,2025-09-14T08:21:31-08:00,USD,59.99,9.99,4.01,73.99,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Bonnie Woods,North Dylan,LA,19018,US,Bonnie Woods,North Dylan,LA,19018,US
#JC2431,christian.jones@hotmail.com,paid,2025-11-14T16:54:08-07:00,USD,59.99,7.99,5.59,73.57,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Christian Jones,Hernandezburgh,VA,62074,US,Christian Jones,Hernandezburgh,VA,62074,US
#JC2432,julia.adkins@hotmail.com,paid,2025-04-25T16:37:39-08:00,USD,19.99,9.99,0.71,24.69,FLASH30,6.0,1,Travel Mug,19.99,travel-mug,Julia Adkins,Theodoremouth,CA,58693,US,Julia Adkins,Theodoremouth,CA,58693,US
#JC2433,kimberly.dominguez@yahoo.com,paid,2025-10-27T10:52:30-05:00,USD,53.98,5.99,3.62,47.4,FLASH30,16.19,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Kimberly Dominguez,East Brianton,MA,79691,US,Kimberly Dominguez,East Brianton,MA,79691,US
